Datetime,C,T,Time,Date
2004-08-10,3.5,28.7,15:00:00,2004-10-08
2004-08-10,2.4,28.5,16:00:00,2004-10-08
2004-08-10,2.9,28.4,17:00:00,2004-10-08
2004-08-10,2.3,26.4,18:00:00,2004-10-08
2004-08-10,3.1,25.2,19:00:00,2004-10-08
2004-08-10,2.9,24.9,20:00:00,2004-10-08
2004-08-10,1.5,24.6,21:00:00,2004-10-08
2004-08-10,1.5,24,22:00:00,2004-10-08
2004-08-10,1.7,23.8,23:00:00,2004-10-08
2004-09-10,1.6,22.3,00:00:00,2004-10-09
2004-09-10,1.3,21.9,01:00:00,2004-10-09
2004-09-10,1.4,21.1,02:00:00,2004-10-09
2004-09-10,0.9,21,03:00:00,2004-10-09
2004-09-10,0.9,21.3,04:00:00,2004-10-09
2004-09-10,1.3,20.8,05:00:00,2004-10-09
2004-09-10,1.3,20.6,06:00:00,2004-10-09
2004-09-10,2.9,20.9,07:00:00,2004-10-09
2004-09-10,3.2,21.5,08:00:00,2004-10-09
2004-09-10,3.4,23.7,09:00:00,2004-10-09
2004-09-10,3.6,26,10:00:00,2004-10-09
2004-09-10,2.3,28.5,11:00:00,2004-10-09
2004-09-10,3.1,28.1,12:00:00,2004-10-09
2004-09-10,3.3,29,13:00:00,2004-10-09
2004-09-10,1.9,28.9,14:00:00,2004-10-09
2004-09-10,2.6,29.6,15:00:00,2004-10-09
2004-09-10,2.7,29.4,16:00:00,2004-10-09
2004-09-10,3.7,28.7,17:00:00,2004-10-09
2004-09-10,3.8,27,18:00:00,2004-10-09
2004-09-10,4.8,26.5,19:00:00,2004-10-09
2004-09-10,3.5,26.2,20:00:00,2004-10-09
2004-09-10,2.2,24.8,21:00:00,2004-10-09
2004-09-10,1.5,24.9,22:00:00,2004-10-09
2004-09-10,3.4,24.5,23:00:00,2004-10-09
2004-10-10,3.7,24.7,00:00:00,2004-10-10
2004-10-10,2,23.9,01:00:00,2004-10-10
2004-10-10,1.4,23.8,02:00:00,2004-10-10
2004-10-10,1.1,23.5,03:00:00,2004-10-10
2004-10-10,-200,22.8,04:00:00,2004-10-10
2004-10-10,0.7,22.2,05:00:00,2004-10-10
2004-10-10,1.2,21.3,06:00:00,2004-10-10
2004-10-10,1.3,21.3,07:00:00,2004-10-10
2004-10-10,1.1,22.2,08:00:00,2004-10-10
2004-10-10,1,24.1,09:00:00,2004-10-10
2004-10-10,1.2,24.3,10:00:00,2004-10-10
2004-10-10,1.9,24.8,11:00:00,2004-10-10
2004-10-10,2.3,24.5,12:00:00,2004-10-10
2004-10-10,1.6,21,13:00:00,2004-10-10
2004-10-10,1.3,19.8,14:00:00,2004-10-10
2004-10-10,1.8,19.4,15:00:00,2004-10-10
2004-10-10,1.7,19.6,16:00:00,2004-10-10
2004-10-10,1.8,20.8,17:00:00,2004-10-10
2004-10-10,2,21.1,18:00:00,2004-10-10
2004-10-10,2.2,21.1,19:00:00,2004-10-10
2004-10-10,1.6,21.2,20:00:00,2004-10-10
2004-10-10,1.3,20.8,21:00:00,2004-10-10
2004-10-10,1.5,20.8,22:00:00,2004-10-10
2004-10-10,1.5,20.7,23:00:00,2004-10-10
2004-11-10,1.3,20.1,00:00:00,2004-10-11
2004-11-10,1.4,20.2,01:00:00,2004-10-11
2004-11-10,0.5,19.4,02:00:00,2004-10-11
2004-11-10,0.4,18.8,03:00:00,2004-10-11
2004-11-10,0.4,17.9,04:00:00,2004-10-11
2004-11-10,0.6,18.2,05:00:00,2004-10-11
2004-11-10,1.1,18.6,06:00:00,2004-10-11
2004-11-10,2.9,19.6,07:00:00,2004-10-11
2004-11-10,3.5,20.2,08:00:00,2004-10-11
2004-11-10,4.6,19.7,09:00:00,2004-10-11
2004-11-10,3.4,19.2,10:00:00,2004-10-11
2004-11-10,2.3,20,11:00:00,2004-10-11
2004-11-10,2.7,21.1,12:00:00,2004-10-11
2004-11-10,3.1,20.2,13:00:00,2004-10-11
2004-11-10,3.2,20.2,14:00:00,2004-10-11
2004-11-10,2.5,21.9,15:00:00,2004-10-11
2004-11-10,3.4,23.2,16:00:00,2004-10-11
2004-11-10,4.8,21.7,17:00:00,2004-10-11
2004-11-10,4.5,20.8,18:00:00,2004-10-11
2004-11-10,4,19.9,19:00:00,2004-10-11
2004-11-10,3.2,19.7,20:00:00,2004-10-11
2004-11-10,1.9,20,21:00:00,2004-10-11
2004-11-10,1.9,19,22:00:00,2004-10-11
2004-11-10,1.3,18.8,23:00:00,2004-10-11
2004-12-10,1.1,18.9,00:00:00,2004-10-12
2004-12-10,1,18.1,01:00:00,2004-10-12
2004-12-10,0.5,18.3,02:00:00,2004-10-12
2004-12-10,0.6,18.3,03:00:00,2004-10-12
2004-12-10,0.5,17.8,04:00:00,2004-10-12
2004-12-10,0.8,16.9,05:00:00,2004-10-12
2004-12-10,1.2,17.8,06:00:00,2004-10-12
2004-12-10,2.7,17.6,07:00:00,2004-10-12
2004-12-10,3,17.9,08:00:00,2004-10-12
2004-12-10,-200,18.1,09:00:00,2004-10-12
2004-12-10,-200,18.2,10:00:00,2004-10-12
2004-12-10,-200,19.7,11:00:00,2004-10-12
2004-12-10,-200,20.8,12:00:00,2004-10-12
2004-12-10,-200,20.5,13:00:00,2004-10-12
2004-12-10,-200,18.9,14:00:00,2004-10-12
2004-12-10,-200,18.4,15:00:00,2004-10-12
2004-12-10,-200,17.9,16:00:00,2004-10-12
2004-12-10,-200,17.1,17:00:00,2004-10-12
2004-12-10,-200,16.5,18:00:00,2004-10-12
2004-12-10,-200,16.7,19:00:00,2004-10-12
2004-12-10,-200,15.4,20:00:00,2004-10-12
2004-12-10,-200,15.5,21:00:00,2004-10-12
2004-12-10,-200,15.6,22:00:00,2004-10-12
2004-12-10,-200,14.8,23:00:00,2004-10-12
10/13/2004 00:00:00,-200,14.8,00:00:00,2004-10-13
10/13/2004 01:00:00,-200,14.6,01:00:00,2004-10-13
10/13/2004 02:00:00,-200,14.6,02:00:00,2004-10-13
10/13/2004 03:00:00,-200,14.4,03:00:00,2004-10-13
10/13/2004 04:00:00,-200,14.5,04:00:00,2004-10-13
10/13/2004 05:00:00,-200,14.3,05:00:00,2004-10-13
10/13/2004 06:00:00,-200,14.7,06:00:00,2004-10-13
10/13/2004 07:00:00,-200,14.3,07:00:00,2004-10-13
10/13/2004 08:00:00,-200,14,08:00:00,2004-10-13
10/13/2004 09:00:00,1.5,15.4,09:00:00,2004-10-13
10/13/2004 10:00:00,1.2,16.5,10:00:00,2004-10-13
10/13/2004 11:00:00,-200,17.4,11:00:00,2004-10-13
10/13/2004 12:00:00,-200,18,12:00:00,2004-10-13
10/13/2004 13:00:00,-200,17.9,13:00:00,2004-10-13
10/13/2004 14:00:00,-200,17.4,14:00:00,2004-10-13
10/13/2004 15:00:00,-200,16,15:00:00,2004-10-13
10/13/2004 16:00:00,-200,15.3,16:00:00,2004-10-13
10/13/2004 17:00:00,-200,15.2,17:00:00,2004-10-13
10/13/2004 18:00:00,-200,14.8,18:00:00,2004-10-13
10/13/2004 19:00:00,-200,14.7,19:00:00,2004-10-13
10/13/2004 20:00:00,-200,14.8,20:00:00,2004-10-13
10/13/2004 21:00:00,-200,14.9,21:00:00,2004-10-13
10/13/2004 22:00:00,-200,15.2,22:00:00,2004-10-13
10/13/2004 23:00:00,-200,15.3,23:00:00,2004-10-13
10/14/2004 00:00:00,-200,15.1,00:00:00,2004-10-14
10/14/2004 01:00:00,-200,15,01:00:00,2004-10-14
10/14/2004 02:00:00,-200,14.9,02:00:00,2004-10-14
10/14/2004 03:00:00,-200,15.2,03:00:00,2004-10-14
10/14/2004 04:00:00,-200,15.1,04:00:00,2004-10-14
10/14/2004 05:00:00,-200,14.9,05:00:00,2004-10-14
10/14/2004 06:00:00,-200,15.2,06:00:00,2004-10-14
10/14/2004 07:00:00,-200,15.3,07:00:00,2004-10-14
10/14/2004 08:00:00,-200,15.6,08:00:00,2004-10-14
10/14/2004 09:00:00,-200,16.3,09:00:00,2004-10-14
10/14/2004 10:00:00,-200,20.4,10:00:00,2004-10-14
10/14/2004 11:00:00,-200,21.9,11:00:00,2004-10-14
10/14/2004 12:00:00,-200,21.5,12:00:00,2004-10-14
10/14/2004 13:00:00,-200,22.2,13:00:00,2004-10-14
10/14/2004 14:00:00,-200,21,14:00:00,2004-10-14
10/14/2004 15:00:00,-200,21.9,15:00:00,2004-10-14
10/14/2004 16:00:00,-200,21.5,16:00:00,2004-10-14
10/14/2004 17:00:00,-200,19.7,17:00:00,2004-10-14
10/14/2004 18:00:00,-200,18.8,18:00:00,2004-10-14
10/14/2004 19:00:00,-200,19.3,19:00:00,2004-10-14
10/14/2004 20:00:00,-200,17.6,20:00:00,2004-10-14
10/14/2004 21:00:00,-200,16.4,21:00:00,2004-10-14
10/14/2004 22:00:00,-200,16.6,22:00:00,2004-10-14
10/14/2004 23:00:00,-200,15.9,23:00:00,2004-10-14
10/15/2004 00:00:00,-200,15.1,00:00:00,2004-10-15
10/15/2004 01:00:00,-200,14.8,01:00:00,2004-10-15
10/15/2004 02:00:00,-200,14.4,02:00:00,2004-10-15
10/15/2004 03:00:00,-200,15.8,03:00:00,2004-10-15
10/15/2004 04:00:00,-200,15.2,04:00:00,2004-10-15
10/15/2004 05:00:00,-200,14.8,05:00:00,2004-10-15
10/15/2004 06:00:00,-200,14.6,06:00:00,2004-10-15
10/15/2004 07:00:00,-200,14.8,07:00:00,2004-10-15
10/15/2004 08:00:00,-200,15.6,08:00:00,2004-10-15
10/15/2004 09:00:00,-200,17.3,09:00:00,2004-10-15
10/15/2004 10:00:00,-200,22.2,10:00:00,2004-10-15
10/15/2004 11:00:00,-200,24.4,11:00:00,2004-10-15
10/15/2004 12:00:00,-200,22.7,12:00:00,2004-10-15
10/15/2004 13:00:00,-200,20.5,13:00:00,2004-10-15
10/15/2004 14:00:00,-200,23.3,14:00:00,2004-10-15
10/15/2004 15:00:00,-200,23.2,15:00:00,2004-10-15
10/15/2004 16:00:00,-200,21.5,16:00:00,2004-10-15
10/15/2004 17:00:00,-200,20.9,17:00:00,2004-10-15
10/15/2004 18:00:00,-200,19.8,18:00:00,2004-10-15
10/15/2004 19:00:00,-200,20.1,19:00:00,2004-10-15
10/15/2004 20:00:00,-200,19.6,20:00:00,2004-10-15
10/15/2004 21:00:00,-200,18.6,21:00:00,2004-10-15
10/15/2004 22:00:00,-200,14.5,22:00:00,2004-10-15
10/15/2004 23:00:00,-200,16.3,23:00:00,2004-10-15
10/16/2004 00:00:00,-200,14.1,00:00:00,2004-10-16
10/16/2004 01:00:00,-200,14.5,01:00:00,2004-10-16
10/16/2004 02:00:00,-200,14.7,02:00:00,2004-10-16
10/16/2004 03:00:00,-200,14.5,03:00:00,2004-10-16
10/16/2004 04:00:00,-200,15,04:00:00,2004-10-16
10/16/2004 05:00:00,-200,14.5,05:00:00,2004-10-16
10/16/2004 06:00:00,-200,14.6,06:00:00,2004-10-16
10/16/2004 07:00:00,-200,15,07:00:00,2004-10-16
10/16/2004 08:00:00,-200,15.9,08:00:00,2004-10-16
10/16/2004 09:00:00,-200,17.4,09:00:00,2004-10-16
10/16/2004 10:00:00,-200,21.3,10:00:00,2004-10-16
10/16/2004 11:00:00,-200,22,11:00:00,2004-10-16
10/16/2004 12:00:00,-200,20.3,12:00:00,2004-10-16
10/16/2004 13:00:00,-200,20.2,13:00:00,2004-10-16
10/16/2004 14:00:00,-200,20.8,14:00:00,2004-10-16
10/16/2004 15:00:00,-200,21.6,15:00:00,2004-10-16
10/16/2004 16:00:00,-200,22,16:00:00,2004-10-16
10/16/2004 17:00:00,-200,19.9,17:00:00,2004-10-16
10/16/2004 18:00:00,-200,19.2,18:00:00,2004-10-16
10/16/2004 19:00:00,-200,17.9,19:00:00,2004-10-16
10/16/2004 20:00:00,-200,14.7,20:00:00,2004-10-16
10/16/2004 21:00:00,-200,15.1,21:00:00,2004-10-16
10/16/2004 22:00:00,-200,17.2,22:00:00,2004-10-16
10/16/2004 23:00:00,-200,15.4,23:00:00,2004-10-16
10/17/2004 00:00:00,-200,16.5,00:00:00,2004-10-17
10/17/2004 01:00:00,-200,16.4,01:00:00,2004-10-17
10/17/2004 02:00:00,-200,15.4,02:00:00,2004-10-17
10/17/2004 03:00:00,-200,15.8,03:00:00,2004-10-17
10/17/2004 04:00:00,-200,16,04:00:00,2004-10-17
10/17/2004 05:00:00,-200,15,05:00:00,2004-10-17
10/17/2004 06:00:00,-200,13.9,06:00:00,2004-10-17
10/17/2004 07:00:00,-200,15.9,07:00:00,2004-10-17
10/17/2004 08:00:00,-200,15.9,08:00:00,2004-10-17
10/17/2004 09:00:00,-200,17.1,09:00:00,2004-10-17
10/17/2004 10:00:00,-200,19.2,10:00:00,2004-10-17
10/17/2004 11:00:00,-200,21.5,11:00:00,2004-10-17
10/17/2004 12:00:00,-200,21.6,12:00:00,2004-10-17
10/17/2004 13:00:00,-200,21.6,13:00:00,2004-10-17
10/17/2004 14:00:00,-200,22,14:00:00,2004-10-17
10/17/2004 15:00:00,-200,22.1,15:00:00,2004-10-17
10/17/2004 16:00:00,-200,22.4,16:00:00,2004-10-17
10/17/2004 17:00:00,-200,20.9,17:00:00,2004-10-17
10/17/2004 18:00:00,-200,19.8,18:00:00,2004-10-17
10/17/2004 19:00:00,-200,18.2,19:00:00,2004-10-17
10/17/2004 20:00:00,-200,17.3,20:00:00,2004-10-17
10/17/2004 21:00:00,-200,15.8,21:00:00,2004-10-17
10/17/2004 22:00:00,-200,15.5,22:00:00,2004-10-17
10/17/2004 23:00:00,-200,15.5,23:00:00,2004-10-17
10/18/2004 00:00:00,-200,15.8,00:00:00,2004-10-18
10/18/2004 01:00:00,-200,14.8,01:00:00,2004-10-18
10/18/2004 02:00:00,-200,14.8,02:00:00,2004-10-18
10/18/2004 03:00:00,-200,13.8,03:00:00,2004-10-18
10/18/2004 04:00:00,-200,14.5,04:00:00,2004-10-18
10/18/2004 05:00:00,-200,14,05:00:00,2004-10-18
10/18/2004 06:00:00,-200,12.6,06:00:00,2004-10-18
10/18/2004 07:00:00,-200,13.3,07:00:00,2004-10-18
10/18/2004 08:00:00,-200,14.4,08:00:00,2004-10-18
10/18/2004 09:00:00,-200,16.8,09:00:00,2004-10-18
10/18/2004 10:00:00,-200,19.7,10:00:00,2004-10-18
10/18/2004 11:00:00,-200,21.1,11:00:00,2004-10-18
10/18/2004 12:00:00,-200,22.2,12:00:00,2004-10-18
10/18/2004 13:00:00,-200,21.4,13:00:00,2004-10-18
10/18/2004 14:00:00,-200,19.9,14:00:00,2004-10-18
10/18/2004 15:00:00,-200,20.3,15:00:00,2004-10-18
10/18/2004 16:00:00,-200,20,16:00:00,2004-10-18
10/18/2004 17:00:00,-200,19.7,17:00:00,2004-10-18
10/18/2004 18:00:00,-200,19.3,18:00:00,2004-10-18
10/18/2004 19:00:00,-200,18.5,19:00:00,2004-10-18
10/18/2004 20:00:00,-200,17.8,20:00:00,2004-10-18
10/18/2004 21:00:00,-200,17.6,21:00:00,2004-10-18
10/18/2004 22:00:00,-200,17.5,22:00:00,2004-10-18
10/18/2004 23:00:00,-200,16.5,23:00:00,2004-10-18
10/19/2004 00:00:00,-200,16.2,00:00:00,2004-10-19
10/19/2004 01:00:00,-200,14.9,01:00:00,2004-10-19
10/19/2004 02:00:00,-200,14.1,02:00:00,2004-10-19
10/19/2004 03:00:00,-200,14,03:00:00,2004-10-19
10/19/2004 04:00:00,-200,14.9,04:00:00,2004-10-19
10/19/2004 05:00:00,-200,15.2,05:00:00,2004-10-19
10/19/2004 06:00:00,-200,15.2,06:00:00,2004-10-19
10/19/2004 07:00:00,-200,15.2,07:00:00,2004-10-19
10/19/2004 08:00:00,-200,15.8,08:00:00,2004-10-19
10/19/2004 09:00:00,-200,16.6,09:00:00,2004-10-19
10/19/2004 10:00:00,-200,17.6,10:00:00,2004-10-19
10/19/2004 11:00:00,-200,18.3,11:00:00,2004-10-19
10/19/2004 12:00:00,-200,19.4,12:00:00,2004-10-19
10/19/2004 13:00:00,-200,20.9,13:00:00,2004-10-19
10/19/2004 14:00:00,-200,22,14:00:00,2004-10-19
10/19/2004 15:00:00,-200,22.8,15:00:00,2004-10-19
10/19/2004 16:00:00,-200,21.7,16:00:00,2004-10-19
10/19/2004 17:00:00,-200,21.3,17:00:00,2004-10-19
10/19/2004 18:00:00,-200,21.2,18:00:00,2004-10-19
10/19/2004 19:00:00,-200,21.2,19:00:00,2004-10-19
10/19/2004 20:00:00,-200,20.8,20:00:00,2004-10-19
10/19/2004 21:00:00,-200,19.9,21:00:00,2004-10-19
10/19/2004 22:00:00,-200,18.8,22:00:00,2004-10-19
10/19/2004 23:00:00,-200,19.2,23:00:00,2004-10-19
10/20/2004 00:00:00,-200,19,00:00:00,2004-10-20
10/20/2004 01:00:00,-200,19.5,01:00:00,2004-10-20
10/20/2004 02:00:00,-200,19.4,02:00:00,2004-10-20
10/20/2004 03:00:00,-200,18.4,03:00:00,2004-10-20
10/20/2004 04:00:00,-200,18.7,04:00:00,2004-10-20
10/20/2004 05:00:00,-200,18.4,05:00:00,2004-10-20
10/20/2004 06:00:00,-200,18.5,06:00:00,2004-10-20
10/20/2004 07:00:00,-200,18.8,07:00:00,2004-10-20
10/20/2004 08:00:00,-200,19.9,08:00:00,2004-10-20
10/20/2004 09:00:00,-200,21.3,09:00:00,2004-10-20
10/20/2004 10:00:00,-200,23,10:00:00,2004-10-20
10/20/2004 11:00:00,-200,22.4,11:00:00,2004-10-20
10/20/2004 12:00:00,-200,23.8,12:00:00,2004-10-20
10/20/2004 13:00:00,-200,24.7,13:00:00,2004-10-20
10/20/2004 14:00:00,-200,25.4,14:00:00,2004-10-20
10/20/2004 15:00:00,-200,25.7,15:00:00,2004-10-20
10/20/2004 16:00:00,4.7,24.8,16:00:00,2004-10-20
10/20/2004 17:00:00,8,24.6,17:00:00,2004-10-20
10/20/2004 18:00:00,7.7,23.9,18:00:00,2004-10-20
10/20/2004 19:00:00,6.8,23,19:00:00,2004-10-20
10/20/2004 20:00:00,6,22.4,20:00:00,2004-10-20
10/20/2004 21:00:00,4.7,22,21:00:00,2004-10-20
10/20/2004 22:00:00,3.4,21.8,22:00:00,2004-10-20
10/20/2004 23:00:00,3.9,21.9,23:00:00,2004-10-20
10/21/2004 00:00:00,4.4,21.7,00:00:00,2004-10-21
10/21/2004 01:00:00,3.3,21.3,01:00:00,2004-10-21
10/21/2004 02:00:00,2,20.8,02:00:00,2004-10-21
10/21/2004 03:00:00,1.5,21.4,03:00:00,2004-10-21
10/21/2004 04:00:00,-200,21.4,04:00:00,2004-10-21
10/21/2004 05:00:00,0.8,21.3,05:00:00,2004-10-21
10/21/2004 06:00:00,1.3,21.5,06:00:00,2004-10-21
10/21/2004 07:00:00,2.7,21.9,07:00:00,2004-10-21
10/21/2004 08:00:00,3.6,22.6,08:00:00,2004-10-21
10/21/2004 09:00:00,3.6,22.6,09:00:00,2004-10-21
10/21/2004 10:00:00,2.6,25.5,10:00:00,2004-10-21
10/21/2004 11:00:00,2,27,11:00:00,2004-10-21
10/21/2004 12:00:00,3.3,25.2,12:00:00,2004-10-21
10/21/2004 13:00:00,2.6,26.6,13:00:00,2004-10-21
10/21/2004 14:00:00,2.1,27.2,14:00:00,2004-10-21
10/21/2004 15:00:00,2.9,26.9,15:00:00,2004-10-21
10/21/2004 16:00:00,3,26.5,16:00:00,2004-10-21
10/21/2004 17:00:00,3.2,27,17:00:00,2004-10-21
10/21/2004 18:00:00,4.4,25.9,18:00:00,2004-10-21
10/21/2004 19:00:00,6,25.1,19:00:00,2004-10-21
10/21/2004 20:00:00,5,24.7,20:00:00,2004-10-21
10/21/2004 21:00:00,4.3,23.6,21:00:00,2004-10-21
10/21/2004 22:00:00,4.3,22.4,22:00:00,2004-10-21
10/21/2004 23:00:00,4.2,21.6,23:00:00,2004-10-21
10/22/2004 00:00:00,2.2,21.3,00:00:00,2004-10-22
10/22/2004 01:00:00,1.3,21.2,01:00:00,2004-10-22
10/22/2004 02:00:00,1,20.3,02:00:00,2004-10-22
10/22/2004 03:00:00,0.7,20.8,03:00:00,2004-10-22
10/22/2004 04:00:00,-200,19.6,04:00:00,2004-10-22
10/22/2004 05:00:00,0.9,18.7,05:00:00,2004-10-22
10/22/2004 06:00:00,1,19.8,06:00:00,2004-10-22
10/22/2004 07:00:00,2.8,19.8,07:00:00,2004-10-22
10/22/2004 08:00:00,4.1,20.4,08:00:00,2004-10-22
10/22/2004 09:00:00,2.9,22.3,09:00:00,2004-10-22
10/22/2004 10:00:00,2.7,22.6,10:00:00,2004-10-22
10/22/2004 11:00:00,2.1,24.5,11:00:00,2004-10-22
10/22/2004 12:00:00,2.4,24.4,12:00:00,2004-10-22
10/22/2004 13:00:00,3.8,26,13:00:00,2004-10-22
10/22/2004 14:00:00,3.7,26.8,14:00:00,2004-10-22
10/22/2004 15:00:00,3.7,26.4,15:00:00,2004-10-22
10/22/2004 16:00:00,5.5,26.9,16:00:00,2004-10-22
10/22/2004 17:00:00,5.4,26.2,17:00:00,2004-10-22
10/22/2004 18:00:00,8.4,24.3,18:00:00,2004-10-22
10/22/2004 19:00:00,6.8,23.3,19:00:00,2004-10-22
10/22/2004 20:00:00,4.5,22.3,20:00:00,2004-10-22
10/22/2004 21:00:00,2.5,21.3,21:00:00,2004-10-22
10/22/2004 22:00:00,1.6,21.2,22:00:00,2004-10-22
10/22/2004 23:00:00,1.7,20.3,23:00:00,2004-10-22
10/23/2004 00:00:00,1.7,20.4,00:00:00,2004-10-23
10/23/2004 01:00:00,1.1,19.9,01:00:00,2004-10-23
10/23/2004 02:00:00,1,19.1,02:00:00,2004-10-23
10/23/2004 03:00:00,0.8,19.3,03:00:00,2004-10-23
10/23/2004 04:00:00,-200,19.6,04:00:00,2004-10-23
10/23/2004 05:00:00,0.7,18.1,05:00:00,2004-10-23
10/23/2004 06:00:00,1.2,18.1,06:00:00,2004-10-23
10/23/2004 07:00:00,2.3,17.6,07:00:00,2004-10-23
10/23/2004 08:00:00,3,18.2,08:00:00,2004-10-23
10/23/2004 09:00:00,3.3,20.2,09:00:00,2004-10-23
10/23/2004 10:00:00,2.8,21.6,10:00:00,2004-10-23
10/23/2004 11:00:00,3,23.3,11:00:00,2004-10-23
10/23/2004 12:00:00,3.4,25,12:00:00,2004-10-23
10/23/2004 13:00:00,3,25.4,13:00:00,2004-10-23
10/23/2004 14:00:00,2.3,26.1,14:00:00,2004-10-23
10/23/2004 15:00:00,3.1,27,15:00:00,2004-10-23
10/23/2004 16:00:00,3,27.2,16:00:00,2004-10-23
10/23/2004 17:00:00,3.3,25.6,17:00:00,2004-10-23
10/23/2004 18:00:00,4,23.3,18:00:00,2004-10-23
10/23/2004 19:00:00,4.6,22.2,19:00:00,2004-10-23
10/23/2004 20:00:00,4.1,21.6,20:00:00,2004-10-23
10/23/2004 21:00:00,2.3,21,21:00:00,2004-10-23
10/23/2004 22:00:00,2.6,20.3,22:00:00,2004-10-23
10/23/2004 23:00:00,2.6,20,23:00:00,2004-10-23
10/24/2004 00:00:00,2.9,19.7,00:00:00,2004-10-24
10/24/2004 01:00:00,2.1,19.5,01:00:00,2004-10-24
10/24/2004 02:00:00,2.1,19.4,02:00:00,2004-10-24
10/24/2004 03:00:00,1.5,19.3,03:00:00,2004-10-24
10/24/2004 04:00:00,-200,18.7,04:00:00,2004-10-24
10/24/2004 05:00:00,1.4,18,05:00:00,2004-10-24
10/24/2004 06:00:00,1.2,17.3,06:00:00,2004-10-24
10/24/2004 07:00:00,1.5,17.5,07:00:00,2004-10-24
10/24/2004 08:00:00,0.9,20,08:00:00,2004-10-24
10/24/2004 09:00:00,1.4,19.1,09:00:00,2004-10-24
10/24/2004 10:00:00,2.1,21.4,10:00:00,2004-10-24
10/24/2004 11:00:00,1.6,24.6,11:00:00,2004-10-24
10/24/2004 12:00:00,1.5,25,12:00:00,2004-10-24
10/24/2004 13:00:00,1.1,25.3,13:00:00,2004-10-24
10/24/2004 14:00:00,1.4,24.8,14:00:00,2004-10-24
10/24/2004 15:00:00,2,25.3,15:00:00,2004-10-24
10/24/2004 16:00:00,2,26.5,16:00:00,2004-10-24
10/24/2004 17:00:00,2.5,25,17:00:00,2004-10-24
10/24/2004 18:00:00,4.3,22.9,18:00:00,2004-10-24
10/24/2004 19:00:00,5.2,21.7,19:00:00,2004-10-24
10/24/2004 20:00:00,3.4,21.8,20:00:00,2004-10-24
10/24/2004 21:00:00,1.3,21.2,21:00:00,2004-10-24
10/24/2004 22:00:00,1.2,20.2,22:00:00,2004-10-24
10/24/2004 23:00:00,1.7,18.4,23:00:00,2004-10-24
10/25/2004 00:00:00,1.7,17.9,00:00:00,2004-10-25
10/25/2004 01:00:00,1.4,16.9,01:00:00,2004-10-25
10/25/2004 02:00:00,0.9,16.5,02:00:00,2004-10-25
10/25/2004 03:00:00,0.7,15.4,03:00:00,2004-10-25
10/25/2004 04:00:00,-200,15.5,04:00:00,2004-10-25
10/25/2004 05:00:00,0.9,16.2,05:00:00,2004-10-25
10/25/2004 06:00:00,1.2,15.8,06:00:00,2004-10-25
10/25/2004 07:00:00,3.2,16,07:00:00,2004-10-25
10/25/2004 08:00:00,4.4,16.3,08:00:00,2004-10-25
10/25/2004 09:00:00,3.5,18.7,09:00:00,2004-10-25
10/25/2004 10:00:00,3.2,20.5,10:00:00,2004-10-25
10/25/2004 11:00:00,3,19.3,11:00:00,2004-10-25
10/25/2004 12:00:00,3.5,20,12:00:00,2004-10-25
10/25/2004 13:00:00,4,21.4,13:00:00,2004-10-25
10/25/2004 14:00:00,3.8,21.5,14:00:00,2004-10-25
10/25/2004 15:00:00,4.2,21.6,15:00:00,2004-10-25
10/25/2004 16:00:00,5,21.6,16:00:00,2004-10-25
10/25/2004 17:00:00,7.9,21.7,17:00:00,2004-10-25
10/25/2004 18:00:00,8.4,21,18:00:00,2004-10-25
10/25/2004 19:00:00,8,20,19:00:00,2004-10-25
10/25/2004 20:00:00,6.4,19.3,20:00:00,2004-10-25
10/25/2004 21:00:00,3.5,18.5,21:00:00,2004-10-25
10/25/2004 22:00:00,3.5,17.7,22:00:00,2004-10-25
10/25/2004 23:00:00,1.9,18.5,23:00:00,2004-10-25
10/26/2004 00:00:00,2.2,17,00:00:00,2004-10-26
10/26/2004 01:00:00,1.6,16.8,01:00:00,2004-10-26
10/26/2004 02:00:00,1,15.5,02:00:00,2004-10-26
10/26/2004 03:00:00,1,15.3,03:00:00,2004-10-26
10/26/2004 04:00:00,-200,15,04:00:00,2004-10-26
10/26/2004 05:00:00,0.9,14.8,05:00:00,2004-10-26
10/26/2004 06:00:00,1.4,15.7,06:00:00,2004-10-26
10/26/2004 07:00:00,3,16.2,07:00:00,2004-10-26
10/26/2004 08:00:00,4.5,16.3,08:00:00,2004-10-26
10/26/2004 09:00:00,3.8,17.7,09:00:00,2004-10-26
10/26/2004 10:00:00,3.4,18.3,10:00:00,2004-10-26
10/26/2004 11:00:00,3.5,20.1,11:00:00,2004-10-26
10/26/2004 12:00:00,4.4,22.6,12:00:00,2004-10-26
10/26/2004 13:00:00,4,24.6,13:00:00,2004-10-26
10/26/2004 14:00:00,4.5,24.9,14:00:00,2004-10-26
10/26/2004 15:00:00,5.3,24.9,15:00:00,2004-10-26
10/26/2004 16:00:00,5.8,24,16:00:00,2004-10-26
10/26/2004 17:00:00,8.4,23.2,17:00:00,2004-10-26
10/26/2004 18:00:00,9.5,22.5,18:00:00,2004-10-26
10/26/2004 19:00:00,6.2,22.2,19:00:00,2004-10-26
10/26/2004 20:00:00,5,22.6,20:00:00,2004-10-26
10/26/2004 21:00:00,2.1,21,21:00:00,2004-10-26
10/26/2004 22:00:00,1.4,19.8,22:00:00,2004-10-26
